processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type
8031318217,2017-04-13,18:34,"NUMERO ADICIONAL 86692207USUÁRIO SOLICITA VISTORIA EM UMA ÁRVORE QUE ESTA SUPOSTAMENTE CAINDO, SEGUNDO O USUÁRIO.SOLICITA VISTORIA POIS TEME ACIDENTES",ALTO SANTA ISABEL,ALTO SANTA ISABEL,RUA SANTA ISABELL,Arvores em Risco,-1,-8.0578381,-34.8828969,google maps api,URBANO
8060244022,2022-06-02,09:30,SOLICITA VISTORIA EM DUAS ARVORES NA BARREIA COM RISCO DE QUEDA,ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,RUA MANJOPE 185,Arvores em Risco,-1,-8.0179443,-34.9085873,google maps api,A2
8046887422,2022-05-11,10:04,"SOLICITA RETIRADA DE UMA ARVORE DE GRANDE PORTE, A DEFESA CIVIL JA TIROU FOTO E NÃO RESOLVEU. RISCO DE CAIR.SOLICITA VISTORIA.",ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,"RUA MANOEL BRAZAO, 31",Arvores em Risco,-1,-8.012103999999999,-34.9017418,google maps api,URBANO
8038684022,2022-04-19,17:13,"USUÁRIA SOLICITA VISTORIA, INFORMA QUE ESTÃO CONSTRUINDO NO TERRENO CONDENADO.",ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,"RUA DIVINO, N 202",Invasao de Terreno de Auxilio Moradia,-1,-8.017909,-34.9061164,google maps api,URBANO
8109906221,2021-12-13,11:08,"USUÁRIO INFORMA QUE UMA PESSOA ARRANCOU CORRIMÕES DO LOCAL, QUE JÁ FOI INDENIZADO,  PARA CONSTRUIR UM BARRACO NO LOCAL.",ALTO SANTA TEREZINHA,ALTO DO PASCOAL,"RUA TRINTA E SETE, SN",Invasao de Terreno de Auxilio Moradia,-1,-8.015854599999999,-34.9063899,google maps api,A2
8068936120,2020-09-30,15:14,"Usuária solicita vistoria em casa já condenada pela defesa civil, onde já é acobertada pelo auxilio moradia, pois foi invadido e esta sendo feita reparos para moradia.",ALTO SANTA TEREZINHA,ALTO DO PASCOAL,"rua da cutia, n194",Invasao de Terreno de Auxilio Moradia,-1,-8.0174598,-34.8976439,google maps api,A2
8057521020,2020-08-11,08:37,INFORMA QUE A MUITOS A MÃE RECEBE AUXILO MORADIA. E AGORA UM PESSOAL INVADIU A CASA INTERDITADA PELA CODECIR,ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,RUA PITA N 112,Invasao de Terreno de Auxilio Moradia,-1,-8.0147694,-34.9038624,google maps api,A2
8045337420,2020-06-05,15:24,"INVASÃO DE TERRENO QUE JÁ FOI INTERDITADO PELA DEFESA CIVIL, POR PESSOAS QUE JÁ POSSUEM RESIDENCIA.",ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,RUA TAMBOARA S N,Invasao de Terreno de Auxilio Moradia,-1,-8.016661,-34.9062368,google maps api,A2
8022074720,2020-02-15,09:36,USUÁRIO INFORMA QUE VIZINHO ESTA CONSTRUINDO EM TERRENO QUE FOI CONDENADO PELA SEDEC.,ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,RUA PADRE GERONIMO DE CASTRO N 21,Invasao de Terreno de Auxilio Moradia,-1,-8.0114488,-34.898203,google maps api,URBANO
8055621319,2019-05-15,09:25,"usuária informa que teve uma explosão de gás, pede urgência da equipe  a casa esta com rachaduras",ALTO SANTA TEREZINHA,ALTO DO PASCOAL,2 trv da rua quarenta n 21,Incendios,-1,-8.016644099999999,-34.9086105,google maps api,A2
8024033219,2019-02-26,23:38,A USUÁRIA INFORMA QUE A BENEFICIARIA DO AUXILIO MORADIA ESTÁ MORANDO EM SUA RESIDENCIA INTERDITADA.FAVOR VERIFICAR.A MESMA INFORMA QUE A PESSOA RESPONSÁVEL SE CHAMA SIMONE.,ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,"RUA  DA JUVENTUDE, N 88",Invasao de Terreno de Auxilio Moradia,-1,-8.0095608,-34.903387,google maps api,URBANO
8098144418,2018-08-07,20:42,"USUÁRIA SOLICITA O COMPARECIMENTO DA EQUIPE NO SEU TERRENO, POIS ELE ESTÁ SENDO INVADIDO, A MESMA INFORMA QUE JÁ LIMPARAM O TERRENO E ESTÃO PARA CONSTRUIR UMA CASA.",ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,"RUA PADRE GERONIMO DE CASTRO, N 27",Invasao de Terreno de Auxilio Moradia,-1,-8.0113912,-34.89818,google maps api,URBANO
8113431518,2018-09-11,11:41,USUÁRIO INFORMA QUE O FILHO DA PROPRIETÁRIA DO IMÓVEL INVADIU O TERRENO QUE FOI CONDENADO PELA DEFESA CIVIL E AFIRMA QUE JÁ ESTÃO RECEBENDO AUXILIO MORADIA E O RAPAZ INSISTE EM MORA NA RESIDENCIA COM ISSO MORADORES SOLICITAM QUE A DEFESA CIVIL COMPAREÇA AO LOCAL,ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,RUA SALUTARES N 32,Invasao de Terreno de Auxilio Moradia,-1,-8.010917899999999,-34.9028251,google maps api,URBANO
8123550718,2018-10-05,10:02,"USUÁRIO INFORMA QUE TEM 2 TERRENOS NO LOCAL QUE FORAM INVADIDOS POR TERCEIROS, O MESMO DIZ QUE JÁ CONSTRUÍRAM CASAS NOS TERRENOS. FAVOR VERIFICAR.",ALTO SANTA TEREZINHA,ALTO DO PASCOAL,"RUA LÍDIA RODRIGUES ALVES, N 104",Invasao de Terreno de Auxilio Moradia,-1,-8.0163395,-34.8995656,google maps api,A2
8040364118,2018-03-29,16:37,USUARIA SOLICITA VISTORIA EM ARVORE ESTÁ INCLINADA QUE CORRE RISCO DOS GALHOS CAÍREM POR CIMA DO SEU TELHADO.,ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,RUA VALE DO MONTE,Arvores em Risco,-1,-8.01014,-34.9019535,google maps api,URBANO
8016181514,2014-09-18,10:11,"DENUNCIANTE INFORMA QUE A DEFESA CIVIL DESOCUPOU UMA CASA, DEVIDO A MESMA ESTA CONDENADA, A QUAL MORADORES ESTÃO RECEBENDO O AUXILIO MORADIA, MAS VOLTARAM A RESIDIR NA CASA CONDENADA, A QUAL ESTÃO RECEBENDO O AUXILIO E MORANDO NA CASA CONDENADA A 10 ANOS. URGENTE.",ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,"RUA   VERMOND, N°764 C",Invasao de Terreno de Auxilio Moradia,-1,-8.0140161,-34.9154276,google maps api,A2
8016213414,2014-09-18,12:57,USUÁRIO INFORMA QUE O MORADOR ESTÁ CONSTRUINDO UM PRIMEIRO ANDAR EM TERRENO CONDENADO PELA CODECIR. PEDE ESSA FISCALIZAÇÃO COM URGÊNCIA.,ALTO JOSE BONIFACIO,CGO. JOSE GRANDE,"RUA ALBINO KROSS, Nº 42",Invasao de Terreno de Auxilio Moradia,-1,-8.0152511,-34.9106371,google maps api,A2
8015183414,2014-09-08,20:32,USUARIO INFORMA QUE CAIU OS GRANDES PORTES EM CIMA DE 2 CASAS . PEDE URGENCIA DE UMA VISTORIA,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,RUA SAO  DOMINGOS SAVIO N°512 E 520,Arvores em Risco,-1,-8.0136503,-34.9121838,google maps api,A2
8015181114,2014-09-08,20:30,USUARIO INFORMA QUE CAIU OS GRANDES PORTES EM CIMA DE 2 CASAS . PEDE URGENCIA DE UMA VISTORIA,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,RUA SAO  DOMINGOS SAVIO N°512 E 520,Arvores em Risco,-1,-8.0136503,-34.9121838,google maps api,A2
8010360514,2014-07-03,07:42,TESTE,ALTO JOSE BONIFACIO,ALTO DO BRASIL,RUA ALTO BRASIL.2142,Arvores em Risco,-1,-8.0160213,-34.9083457,google maps api,A2
8046013422,2022-05-09,11:34,USUÁRIO DENUNCIA CONSTRUÇÃO EM TERREINO JÁ CONDENADO PELA DEFESA CIVIL.,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,"RUA MACAPARAMA, N41",Invasao de Terreno de Auxilio Moradia,-1,-8.0223853,-34.9045588,google maps api,URBANO
8058234221,2021-07-02,11:09,SOLICITA VISTORIA POIS UM MORADOR INVADIU DO TERRENO INTERDITADO PELA DEFESA CIVIL E ESTA CONSTRUINDO UMA CASA .,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,SEGUNDA TRAVESSA RUA SEVERINO BERNADINO PEREIRA 43 E 144,Invasao de Terreno de Auxilio Moradia,-1,-8.023458,-34.9035239,google maps api,URBANO
8047265921,2021-05-25,10:37,"USUÁRIO SOLICITA VISTORIA, POIS TEM UMA ÁRVORE NO QUINTAL DA CASA DO VIZINHO, QUE ARRIOU EM CIMA DO TELHADO, A ÁRVORE PODE CAIR A QUALQUER MOMENTO E DERRUBAR A CASA.",ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,"RUA MACAMBÉ, 182",Arvores em Risco,-1,-8.0218808,-34.9100627,google maps api,URBANO
8078664218,2018-06-19,09:48,USUÁRIA INFORMA QUE HÁ TERCEIROS INVADINDO UM TERRENO QUE FOI CONDENADO PELA DEFESA CIVIL E AFIRMA QUE JÁ INICIARAM A CONSTRUÇÃO DE UMA NOVA RESIDENCIA FAVOR VERIFICAR,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,RUA SEGUNDA TRAVESSA QUADRO DE OUTUBRO SN,Invasao de Terreno de Auxilio Moradia,-1,-8.0230782,-34.9079298,google maps api,URBANO
8003707016,2016-01-29,18:26,MORADORA INFORMA QUE ARVORE DENTRO DO SEU TERRENO ESTÁ COM RISCO DE CAIR POR CIMA DE SUA RESIDENCIA. DIZ QUE AS RAIZES LEVANTARAM E ELA ESTÁ INCLINADA. PEDE VISTORIA COM URGENCIA.,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,"AV. NORTE, 4640",Arvores em Risco,-1,-8.0230782,-34.9079298,google maps api,URBANO
8016696315,2015-06-09,07:03,USUARIO SOLICITA ERRADICAÇAO DE ARVORE QUE ESTA COM RISCO DE QUEDA. TRTA/SE DE DOIS COQUEIROS. O MESMO PEDE URGENCIA,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,"RUA   VESPASIANO, 03",Arvores em Risco,-1,-8.020985,-34.910752,google maps api,URBANO
8003331115,2015-02-06,15:17,"DENUNCIA. MORADOR INFORMA QUE PROPRIETARIO DE TERRENO INTERDITADO PELA SEDEC POR CONTER RISCOS, ESTÁ CONSTRUINDO NOVAMENTE NO TERRENO.",ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,2ª TRV DO CHAFARIZ,Invasao de Terreno de Auxilio Moradia,-1,-8.0208999,-34.9088802,google maps api,URBANO
8004204315,2015-02-18,08:19,USUARIO SOLICITA ERRADICAÇAO DE ARVORE QUE ESTA COM RISCO DE QUE. A MESMA INF QUE OS GALHOS JA ESTAO CAINDO SOBRE O MURO CAUSANDO RISCO TAMBEM.,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,"RUA DA MACAIBA, 55",Arvores em Risco,-1,-8.021897,-34.9115452,google maps api,URBANO
8052866522,2022-05-25,08:34,"usuário informa que passa um canal da prefeitura e estourou o muro da casa vizinha e o volume da agua do canal invandiu a casa com concreto e ta muito ruim a situacao, a mais de 1 metro de altura da casa.",ALTO SANTA ISABEL,ALTO SANTA ISABEL,rua guararema n 52,Alagamentos,-1,-8.0578381,-34.8828969,google maps api,URBANO
8079740222,2022-07-14,13:52,vistoriausuária solicita vistoria de arvore em risco.,ALTO SANTA ISABEL,ALTO SANTA ISABEL,rua luiz farias 80,Arvores em Risco,-1,-8.023301499999999,-34.9220401,google maps api,A2
8017844021,2021-03-01,10:55,"USUÁRIA INFORMA QUE EXISTE INFILTRAÇÕES  NA SUA CASA, DEIXANDO OS QUARTOS ALAGADOS.",ALTO SANTA ISABEL,ALTO SANTA ISABEL,"RUA DUAS BARRAS, N 200 CASA  A",Imoveis Alagados,-1,-8.025331999999999,-34.927136,google maps api,A2
8062473017,2017-07-11,10:13,USUARIA INFORMA QUE A DEFESA CIVIL JA COMPARECEU AO LOCAL E VERIFICOU QUE A A ARVORE PRECISAVA SER RETIRADA. POREM A EQUIPE FOI EMBORA INFORMANDO QYUE VOLTARIA E NAO VOLTOU.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA ALTO JOSE BONIFACIO N 55,Arvores em Risco,-1,-8.010540299999999,-34.9133969,google maps api,A2
8018361014,2014-10-20,19:47,"USUÁRIA INFORMA QUE UMA MORADORA ESTA EM UM LOCAL QUE FOI CONDENADO PELA DEFESA CIVIL,A MESMA PEDE UMA VISTORIA NO LOCAL COM URGÊNCIA.",VASCO DA GAMA,ALTO NOSSA SRª DE FATIMA,RUA RAINHA DOS ANJOS,Invasao de Terreno de Auxilio Moradia,-1,-8.0106143,-34.9169251,google maps api,A2
8059953417,2017-07-05,10:39,USUÁRIO INFORMA QUE ÁRVORE CAIU EM CIMA DA FIAÇÃO DE ALTA TENSÃOUSUÁRIO SOLICITA URGÊNCIA NO ATENDIMENTO DA DEMANDA POIS TEME ACIDENTES,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA CÓRREGO MANOEL JOÃO,Arvores em Risco,-1,-8.0094534,-34.9122428,google maps api,A2
8043113117,2017-05-21,11:08,USUÁRIA SOLICITA A VISTORIA DE UM TERRENO INDENIZADO EM QUE A PROPRIETÁRIA VENDEU UMA PARTE E A PESSOA QUE COMPROU ESTA FAZENDO UMA CONSTRUÇÃO E QUEBROU A CANALETA DA ESCADARIA PARA PASSAR A ENCANAÇÃO DA CASA E A MESMA TAMBÉM COMPROU UMA PARTE DESTE TERRENO E AGORA A PROPRIETÁRIA QUER QUE ELA SAI DA CASA.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA VERMOND N 3152,Invasao de Terreno de Auxilio Moradia,-1,-8.0136564,-34.9150213,google maps api,A2
8044043717,2017-05-23,18:58,A USUARIA INFORMA QUE UM TERRENO DESOCUPADO PELA PREFEITURA FOI INVADIDO E ESTÁ SENDO CONSTRUINDO DE FORMA IRREGULAR.FAVOR VERIFICAR.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,Rua Vermond,Invasao de Terreno de Auxilio Moradia,-1,-8.0136564,-34.9150213,google maps api,A2
8026949817,2017-03-31,16:10,deseja vistoria de um coqueiro  risco de quedacom urgencia,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,rua corrego do Euclides 338,Arvores em Risco,-1,-8.0169117,-34.9134134,google maps api,A2
8001458017,2017-01-06,11:52,"usuaria deseja a vistoria em um local que esta sendo feito uma obra indevida, area de risco.",ALTO JOSE BONIFACIO,CGO. JOSE GRANDE,seguda travessa hidrolandia,Invasao de Terreno de Auxilio Moradia,-1,-8.0133506,-34.9108319,google maps api,A2
8059381216,2016-09-23,09:36,"ARVORE SITUADA EM SEU TERRENO OCASIONANDO DANOS E RISCO AO SEU IMOVEL, VERIFICAR.",ALTO JOSE BONIFACIO,ALTO DO BRASIL,"RUA ALTO DO BRASIL, N  2144",Arvores em Risco,-1,-8.0151979,-34.908531,google maps api,A2
8018389916,2016-04-18,14:17,USUÁRIO SOLICITA A VISTORIA EM ÁRVORE COM RISCO DE QUEDA SOBRE A SUA CASA.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,"RUA ALTO JOSÉ BONIFÁCIO N, 10",Arvores em Risco,-1,-8.008318,-34.9125556,google maps api,URBANO
8038195715,2015-12-15,06:12,USUÁRIA SOLICITA VISTORIA POIS O TERRENO FOI DESAPROPRIADO E ATUALMENTE ESTÁ SENDO REALIZADO CONSTRUÇÃO IRREGULAR (CASA E MURO) COM RISCO AOS MORADORES DE CASAS VIZINHAS.URGENTE.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA BISMARK DE FREITA N. 129,Invasao de Terreno de Auxilio Moradia,-1,-8.0090098,-34.9107234,google maps api,URBANO
8000204716,2016-01-05,11:57,USUÁRIO SOLICITA VISTORIA EM TERRENO DESAPROPRIADO POR CODECIR QUE FOI INVADIDO. URGENTE.,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,RUA BARRA SECA S N,Invasao de Terreno de Auxilio Moradia,-1,-8.0131053,-34.9144139,google maps api,A2
8033172915,2015-10-30,11:11,"USUÁRIA SOLICITA UMA EQUIPE NO LOCAL, POIS TERCEIRO ESTÃO INVADINDO TERRENO INTERDITADO PELA SEDEC E FAZENDO CONSTRUÇÃO IRREGULAR.",ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,"RUA ALTO JOSE BONIFACIO, N 447.",Invasao de Terreno de Auxilio Moradia,-1,-8.0177541,-34.9123393,google maps api,URBANO
8019795215,2015-07-03,08:48,usuario relata que estao invadindo o local que ja foi condenado e as pessoas estao recebendo auxilio moradia.tem um senhor que esta construindo um primeiro andar e cavando colunas.favor verificar,ALTO JOSE BONIFACIO,ALTO DA SAUDADE,rua itauna nº130,Invasao de Terreno de Auxilio Moradia,-1,-8.014399,-34.9111639,google maps api,A2
8021061215,2015-07-10,10:57,"USUÁRIO INFORMA QUE A DEFESA CIVIL INTERDITOU UM TERRENO NO LOCAL, MAS O DONO VENDEU PARA OUTRO MORADOR CONTRUIR OUTRA CASA. URGENTE.",ALTO JOSE BONIFACIO,ALTO DO TIRO,"RUA ARAUNA, N°62.",Invasao de Terreno de Auxilio Moradia,-1,-8.0126071,-34.9074118,google maps api,A2
8019490914,2014-11-05,13:38,"MUNÍCIPE DENUNCIA QUE DONA DE TERRENO INTERDITADO PELA DEFESA CIVIL E QUE RECEBE AUXILIO MORADIA, ESTÁ MORANDO NOVAMENTE NA RESIDENCIA. PEDE VISTORIA.",ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,"RUA VERMOND, Nº 764/B",Invasao de Terreno de Auxilio Moradia,-1,-8.0140161,-34.9154276,google maps api,A2
8015598014,2014-09-11,15:37,MORADOR INFORMA QUE TEM UM PÉ DE CARAMBORA DE MEDIO PORTE PROXIMO A LADEIRA QUE ESTÁ COM RISCO DE CAIR SOBRE A FIAÇÃO DO POSTE. PEDE VISTORIA E A POSSIVEL A ERRADICAÇÃO.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,"RUA SARGENTO ERALDO, Nº 63",Arvores em Risco,-1,-8.0108462,-34.9122252,google maps api,A2
8030024122,2022-03-25,11:34,USUARIO INFORMA QUE ESTAO CONSTRUINDO EM LOCAL INTERDITADOPELA DEFESA CIVIL. SOLICITA VISTORIA.,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,"RUA CGO DO EUCLIDES, S N",Invasao de Terreno de Auxilio Moradia,-1,-8.0131948,-34.9148128,google maps api,A2
8004008222,2022-01-12,18:21,INVASÃO DE TERRENO DE AUXILIO MORADIA,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA  DR BENEVENUTO TELES NETO S N,Invasao de Terreno de Auxilio Moradia,-1,-8.0106617,-34.9128134,google maps api,A2
8062233721,2021-07-15,09:29,"USUÁRIA INFORMA QUE MORADORES ESTÃO INVADINDO E CONSTRUINDO NO SEU TERRENO QUE FOI CONDENADO E INDENIZADO PELA SEDEC,",ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,"RUA MOREIRA, N14",Invasao de Terreno de Auxilio Moradia,-1,-8.0133301,-34.913243,google maps api,A2
8042404021,2021-05-13,08:35,USUÁRIO INFORMA QUE INVADIRAM TERRENO CONDENADO PELA SEDEC E ESTAO REALIZANDO CONSTRUCAO NO LOCAL.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,3TRV DA RUA HIDROLANDIA N 623,Invasao de Terreno de Auxilio Moradia,-1,-8.0145299,-34.9100762,google maps api,A2
8032836521,2021-04-14,10:47,USUARIA INFORMA QUE É UMA ARVORE QUE ESTA COM RISCO DE CAIR EM CIMA DA RESIDENCIA AS RAÍZES EXPOSTAS . PEDE URGENCIA DA EQUIPE NO LOCAL,ALTO JOSE BONIFACIO,CGO. SAO DOMINGOS SAVIO,RUA AMANDA N 20 C,Arvores em Risco,-1,-8.0159098,-34.9121106,google maps api,A2
8020383021,2021-03-04,16:45,SRA INFORMA QUE MORADORES ESTAO INVADINDO UM TERRENO JA CONDENADO PELA SEDEC,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,RUA MARIBONDO N1355 A,Invasao de Terreno de Auxilio Moradia,-1,-8.0114639,-34.914992,google maps api,A2
8041228620,2020-05-08,10:24,USUÁRIO INFORMA QUE FOI RETIRADO DO SEU TERRENO POIS O MESMO É DE RISCO E AGORA ESTÁ RECEBENDO AUXILIO.UMA PESSOA INVADIU O TERRENO DE RISCO E CONSTRUIU UM BARRACO. FAVOR VERIFICAR,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,"RUA TEOTONIO, 38",Invasao de Terreno de Auxilio Moradia,-1,-8.0486716,-34.9211612,google maps api,URBANO
8037083720,2020-04-03,08:02,usuaria informa que tem uma arvore que esta com risco de cair. pede urgência da equipe no local,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,rua córrego Euclides n 1960,Arvores em Risco,-1,-8.0105381,-34.9142367,google maps api,A2
8037388220,2020-04-07,09:11,SOLICITA VISTORIA NO SEU TERRENO POIS ALEGA QUE TERCEIROS INVADIRAM E SEU TERRENO FOI CONDENADO PELA DEFESA CIVIL PARA CONSTRUIR UMA CASA DE ALVENARIA O MESMO ALEGA QUE JÁ FALOU COM O INVASOR PORÉM ELE SE NAGA A SAIR AFIRMA QUE NINGUÉM O TIRA,ALTO JOSE BONIFACIO,ALTO DO BRASIL,RUA TEOTÔNIO N 38,Invasao de Terreno de Auxilio Moradia,-1,-8.0151979,-34.908531,google maps api,A2
8039353120,2020-04-24,10:03,USUÁRIO SOLICITA ERRADICAÇÃO DA ÁRVORE E VISTORIA NO MURO QUE ESTÁ RACHADURAS.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA SARGENTO ERALDO,Arvores em Risco,-1,-8.0110239,-34.912421,google maps api,A2
8104184719,2019-08-26,15:57,"USUÁRIO SOLICITA VISTORIA, POIS INFORMA QUE TEM UM PÉ DE MANGA COM RISCO DE CAIR E PUXAR A CASA.",ALTO JOSE BONIFACIO,ALTO DO TIRO,"RUA ALTO DO TIRO, N 57",Arvores em Risco,-1,-8.0100791,-34.9073724,google maps api,URBANO
8091858019,2019-07-25,10:00,pé de coco e pé de manga,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,rua dermond n 51,Arvores em Risco,-1,-8.0133301,-34.913243,google maps api,A2
8012341919,2019-02-02,09:09,TERRENO INVADIDO PELA DEFESA E O VIZINHO INFORMOU QUE FOI AUTORIZADO A CONSTRUÇÃO NO TERRENO DA VIZINHA PELO ENGENHEIRO DA PREFEITURA. FAVOR VERIFICAR,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA AMOREIRA N 14,Invasao de Terreno de Auxilio Moradia,-1,-8.0133301,-34.913243,google maps api,A2
8090360018,2018-07-19,10:29,"USUÁRIO INFORMA QUE A DEFESA CIVIL INTERDITOU O TERRENO DO MESMO A MAIS DE 10 ANOS, E AGORA PESSOAS INVADIRAM E COLOCARAM UMA CAIXA DE AGUA. FAVOR VERIFICAR",ALTO JOSE BONIFACIO,ALTO DA SERRINHA,RUA TEJIPIO N 12,Invasao de Terreno de Auxilio Moradia,-1,-8.0135715,-34.9121596,google maps api,A2
8008322518,2018-01-19,08:43,USUÁRIA SOLICITA A COLOCAÇÃO DE LONAS PLÁSTICAS E UMA VISTORIA EM UMA ÁRVORE QUE ESTÁ APRESENTANDO RISCOS . FAVOR VERIFICAR,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,"RUA CÓRREGO DO BOQUEIRÃO, N 388",Arvores em Risco,-1,-8.0131948,-34.9148128,google maps api,A2
8013909615,2015-05-14,10:39,/USUARIO SOLICITA INST. PLACA PROIBITIVA POIS ESTA COM ACUMULO DE LIXO GERADO PELA COMUNIDADE. USUARIO PEDE URGENCIA.,AGUA FRIA,CGO. ABUFARI,"RUA   FLORANIA,",Arvores em Risco,-1,-8.009238,-34.8955123,google maps api,URBANO
8015641214,2014-09-12,08:57,"USUÁRIA INFORMA QUE A DONA DA CASA ESTÁ VENDENDO A RESIDÊNCIA, MAS A CASA JÁ ESTÁ CONDENADA PELA CODECIR E A MESMA RECEBE O AUXÍLIO MORADIA.",VASCO DA GAMA,ALTO DO EUCALIPTO,"RUA CANDURIU, S/Nº",Invasao de Terreno de Auxilio Moradia,-1,-8.0075558,-34.9199872,google maps api,A2
8016134714,2014-09-17,15:56,"USUÁRIO SOLICITA VISTORIA EM ARVORE, INFORMA QUE A ARVORE ESTÁ INCLINADA PRESTE A CAIR EM SUA RESIDENCIA, INFORMA QUE A MESMA ESTÁ EM ESTADO DE PODRIFICAÇÃO, SOLICITA URGÊNCIA.",VASCO DA GAMA,ALTO DO EUCALIPTO,"RUA PIRISAU, N°27",Arvores em Risco,-1,-8.008740399999999,-34.9180412,google maps api,A2
8007281915,2015-03-09,18:22,DENUNCIANTE INFORMA QUE REFERNENTE A UM TERRENO QUE FOI INTERDITADO PELA DEFESA CIVIL POR SER DE RISCO. POREM MUITOS MORADORES VOLTARAM PARA AS RESIDENCIAS E MUITAS CASAS FORAM INVADIDAS. INCLUSIVE CRIANÇAS CORREM RISCO. PEDE PROVIDENCIAS COM URGENCIA.,AGUA FRIA,CGO. SAO SEBASTIAO,RUA BELO JARDIM,Invasao de Terreno de Auxilio Moradia,-1,-8.0172788,-34.8950702,google maps api,URBANO
8014012114,2014-08-27,09:19,"USUÁRIO INFORMA QUE A CASA FOI CONDENADA PELA DEFESA CIVIL E MORADORES FORAM RETIRADOS DO LOCAL, A QUAL ESTÃO RECEBENDO AUXILIO MORADIA, O MESMO INFORMA QUE O FILHO DO DONO DA CASA ESTA RESIDINDO NA CASA QUE ESTA CONDENADA (PRIMEIRO ANDAR), MORADOR DA CASA DE BAIXO ESTA COM MEDO QUE ACONTEÇA ALGO. URGENTE.",AGUA FRIA,CGO. DO DEODATO,"RUA   DEODORO DA FONSECA, N°31",Invasao de Terreno de Auxilio Moradia,-1,-8.0127009,-34.9014771,google maps api,A2
8013634914,2014-08-21,08:41,"usuária solicita o corte da arvore, informa que os galhos estão caindo pede urgência.",AGUA FRIA,CGO. DO DEODATO,RUA   DEODORO DA FONSECA,Arvores em Risco,-1,-8.0119021,-34.9013686,google maps api,URBANO
8011302914,2014-07-15,09:34,"USUÁRIA SOLICITA VISTORIA EM SUA CASA, A MESMA INFORMA QUE ENTROU MUITA ÁGUA EM SEU QUINTAL (OITÃO), A QUAL PENETRA PELA PAREDE EM SEU QUARTO.(VISTORIA NA RESIDENCIA)",AGUA FRIA,ALTO DO COTO,"RUA BARAO DE LUCENA, N°365",Imoveis Alagados,-1,-8.0110688,-34.9022233,google maps api,URBANO
8010901614,2014-07-10,16:33,USUARIO SOLICITA UMA VISTORIA EM UM TERRENO CONDENADO PELA SEDEC ONDE ESTA SERVINDO DE PONTO DE DROGAS O MESMO INF QUE JA SOLICITOU A PRESENÇA DA POLICIA POREM NAO OBTEVE RETORNO,AGUA FRIA,CGO. SAO SEBASTIAO,rUA IDEAL S/N,Invasao de Terreno de Auxilio Moradia,-1,-8.0104429,-34.8959322,google maps api,URBANO
