processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level
8007229715,2015-03-09,15:35,"a usuaria informa que no local estava sendo feito a construçao de um muro de arrimo,a construçao esta parada por conta das chuvas.favor verificar, a mesma informa que para continuar a construçao a equipe aguarda a vistoria da codecir para continuar o serviço.",NOVA DESCOBERTA,CGO. DO JOAQUIM,rua corrego do joaquim,Deslizamentos de Barreiras,2,-7.9993425,-34.9328143,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8007697015,2015-03-12,09:00,USUÁRIA SOLICITA A CAPINAÇÃO NA BARREIRA E A REPOSIÇÃO DA LONA POIS A ANTIGA ESTÁ DANIFICADA,NOVA DESCOBERTA,OLHO DAGUA,"2 TRV MARAU, 76",Deslizamentos de Barreiras,2,-8.0104287,-34.9236361,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa
8009567715,2015-03-26,16:53,"SOLICITA/SE VISTORIA E COLOCAÇÃO DE LONA, POIS ESTÁ HAVENDO DESLIZAMENTO PARCIAL DA BARREIRA FAVOR VERIFICAR.",NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA MONSENHOR TEOBADO ROCHA, Nº 2105",Deslizamentos de Barreiras,2,-8.0080861,-34.9233136,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8007459215,2015-03-10,14:20,"o usuario solicita a colocaçao de lonas plasticas na barreira da rua,favor verificar.",NOVA DESCOBERTA,NOVA DESCOBERTA,segunda subida monsenhor teobaldo rocha,Deslizamentos de Barreiras,2,-8.0080861,-34.9233136,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8006012415,2015-03-04,12:59,"USUÁRIO SOLICITA VISTORIA E COLOCAÇÃO DE LONA EM BARREIRA, INFORMA QUE HOUVE DESLIZAMENTO PARCIAL E COM RISCO AOS MORADORES. URGENTE.",NOVA DESCOBERTA,ALTO DA BRASILEIRA,RUA PIRAJU N. 310,Deslizamentos de Barreiras,2,-7.9991426,-34.9298635,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8007353015,2015-03-10,10:09,USUARIA SOLICITA UMA VISTORIA NA BARREIRA POIS A MESMA AOS POUCOS ESTA CAINDO E A USUARIA SOLICITA A IMPLANTAÇÃO DE LONA NO LOCAL,NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA TANCREDO NEVES, 12",Deslizamentos de Barreiras,2,-7.996422699999999,-34.9244815,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa
8006956215,2015-03-09,08:10,/USUARIO SOLICITA VISTORIA E COLOCAÇÃO DE LONA EM BARREIRA COM RISCO POIS OCORREU DESLIZAMENTO. O MESMO PEDE URGENCIA,NOVA DESCOBERTA,CGO. DO JOAQUIM,"SUB FIORINE, 63",Deslizamentos de Barreiras,2,-7.9993425,-34.9328143,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8005580915,2015-03-02,09:12,"USUÁRIA SOLICITA VISTORIA EM BARREIRAS INFORMA QUE SÃO DUAS (01 NA PARTE DA FRENTE E OUTRA NA PARTE DE TRÁS DA RESIDÊNCIA),INFORMA QUE A SUA RESIDÊNCIA ESTÁ APRESENTANDO RACHADURAS E COM RISCO AOS MORADORES. ATENDER COM URGÊNCIA.",NOVA DESCOBERTA,CGO. DA AREIA,AV. JOSÉLIA  N. 1098,Deslizamentos de Barreiras,2,-8.0039427,-34.9273326,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta
8005903215,2015-03-04,08:32,"USUÁRIA SOLICITA VISTORIA EM BARREIRA E COLOCAÇÃO DE LONA POIS A MESMA TEVE DESLIZAMENTO PARCIAL DEVIDO AS ÚLTIMAS CHUVAS, SOLICITA VISTORIA EM IMÓVEL QUE ESTÁ APRESENTANDO RACHADURAS. URGENTE.",NOVA DESCOBERTA,NOVA DESCOBERTA,RUA RENASCENÇA N. 200,Deslizamentos de Barreiras,2,-7.9913862,-34.9306388,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8006541715,2015-03-06,11:44,/USUARIO SOLICITA VISTORIA E COLOCAÇÃO DE LONA EM BARREIRA COM RISCO POIS OCORREU DESLIZAMENTO. O MESMO PEDE URGENCIA,NOVA DESCOBERTA,CGO. DO INACIO,"RUA PUTINGA, 82",Deslizamentos de Barreiras,2,-7.997520100000001,-34.9292824,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta
8009776515,2015-03-30,08:47,USUÁRIA SOLICITA REPOSIÇÃO DE UMA LONA EM SUA BARREIRA POIS A ANTERIOR ESTA DANIFICADA E COM AS FORTES CHUVAS A BARREIRA ESTA ENXACADA,NOVA DESCOBERTA,CGO. DA AREIA,"RUA CORREGO DA AREIA, 1143",Deslizamentos de Barreiras,2,-8.003083,-34.9317831,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8006447015,2015-03-06,09:51,USUÁRIA SOLICITA VISTORIA E COLOCAÇÃO DE LONA COM URGÊNCIA POIS COM ÚLTIMAS CHUVAS HOUVE COMEÇO DE DESLIZAMENTO.,NOVA DESCOBERTA,NOVA DESCOBERTA,RUA DA PITOMBINHA N. 240,Deslizamentos de Barreiras,2,-8.0027884,-34.9240504,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8005467815,2015-02-27,11:46,DEMANDANTE DESEJA AVALIAÇÃO DE UM PÉ DE CAJU QUE FICA NO PÉ DA BARREIRA.,NOVA DESCOBERTA,NOVA DESCOBERTA,RUA PORTO VILMA,Deslizamentos de Barreiras,2,-8.0021997,-34.9331849,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8003772815,2015-02-11,09:42,"USUARIO DESEJA VISTORIA EM BARREIRA QUE ESTA COM RISCO, O MESMO DESEJA AVALIAÇÃO E SE POSSÍVEL A CONCILIAÇÃO PARA JUNTO COM OUTROS MORADORES REALIZAR A OBRA.",NOVA DESCOBERTA,ALTO DR. CAETES,3ª TRV DAMOLANDIA,Deslizamentos de Barreiras,2,-8.0016968,-34.9258151,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8002864615,2015-02-02,17:15,MUNICIPE INFORMA QUE VIZINHO AO LADO DE SUA RESIDENCIA ESCAVOU A BARREIRA E JÁ ESTÁ FAZENDO CONSTRUÇÃO. POREM ESTÁ ARRISCANDO O DESABAMENTO DO IMOVEL POR CIMA DE SUA CASA. PEDE VISTORIA COM URGENCIA.,NOVA DESCOBERTA,ALTO DO RESERVATORIO,"RUA ALTO DO RESERVATORIO, Nº313",Deslizamentos de Barreiras,2,-7.997706000000001,-34.9336468,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8004641415,2015-02-23,09:46,"COLOCAÇÃO DE LONA COM BREVIDADE, SOLICITANTE TEME DEVIDO AS CHUVAS.",NOVA DESCOBERTA,NOVA DESCOBERTA,RUA BARÃO DE CAMAGUAM,Deslizamentos de Barreiras,2,-8.005447,-34.923855,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8001011015,2015-01-12,10:45,USUÁRIA PEDE CAPINAÇÃO E REPOSIÇÃO DE LONA COM URGÊNCIA.,NOVA DESCOBERTA,NOVA DESCOBERTA,RUA 3ª SUB. DO OLHOS DE AGUA,Deslizamentos de Barreiras,2,-7.999621599999999,-34.9281835,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8021940814,2014-12-16,11:39,"USUÁRIA SOLICITA VISTORIA EM SUA BARREIRA, POIS A MESMA DESLIZOU DEVIDA A CHUVA. A MESMA SOLICITA COLOCAÇÃO DE LONA.",NOVA DESCOBERTA,ALTO DO LEONARDO,"RUA ALTO DO LEONARDO, N°443",Deslizamentos de Barreiras,2,-8.003527,-34.9302089,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8022572214,2014-12-29,10:42,"USUÁRIO SOLICITA VISTORIA EM BARREIRA POIS FOI FAZER REFORMA NO QUARTO E QUANDO CAVOU A BASE DA CASA VERIFICOU QUE A BASE DO MURO DE ARRIMO ESTÁ SOLTA E COM RISCO DE DESABAR POR SOBRE A CASA, URGENTE.",NOVA DESCOBERTA,ALTO JD. PROGRESSO,RUA DEP. GOMES DE SÁ  N.  126,Deslizamentos de Barreiras,2,-8.0054076,-34.9270447,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8022615314,2014-12-29,12:13,USUÁRIA SOLICITA VISTORIA EM BARREIRA POIS HOUVE UM DESLIZAMENTO E COM RISCO AOS MORADORES. URGENTE.,NOVA DESCOBERTA,CGO. DO EUCALIPTO,RUA JUREMAL N. 07,Deslizamentos de Barreiras,2,-8.0080678,-34.9259135,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa
8022001514,2014-12-17,08:37,USUÁRIO SOLICITA COLOCAÇÃO DE 03 LONAS POIS A BARREIRA DESABOU E O PLÁSTICO QUE EXISTE NO LOCAL ESTÁ RASGADO E COM RISCO AOS MORADORES. URGENTE.,NOVA DESCOBERTA,CGO. DO JOAQUIM,RUA CÓRREGO DO JOAQUIM N. 1120,Deslizamentos de Barreiras,2,-8.000591,-34.9360094,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8020454214,2014-11-22,23:03,USUARIo INFORMA QUE COM DESLIZAMENTO DA BARREIRA FICOU O BARRO NO LOCAL CAUSANDO ACUMULO EM GRANDE VOLUMEo protocolo da emlurb informa que é de competencia do sedec. contt:83178739protocolo: 21344322,NOVA DESCOBERTA,CGO. DO EUCALIPTO,RUA JULIO LIBORIO DA SILVA,Deslizamentos de Barreiras,2,-8.0067458,-34.9283912,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8020837914,2014-11-27,22:07,USUÁRIO INFORMA QUE UM USUÁRIO ESTA CAVANDO UMA BARREIRA,NOVA DESCOBERTA,CGO. DO ARCANJO,RUA XAVIER N°94,Deslizamentos de Barreiras,2,-8.0054877,-34.9251563,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8018262214,2014-10-17,16:54,"USUÁRIO SOLICITA VISTORIA EM BARREIRA, INFORMA QUE ESTÃO CAVANDO A BARREIRA COLOCANDO A MESMA EM RISCO E O MORADOR DO LOCAL ESTÁ COM MEDO QUE A BARREIRA DESABE EM CIMA DE SUA RESIDENCIA, SOLICITA URGÊNCIA.",NOVA DESCOBERTA,CGO. DO EUCALIPTO,"RUA ANTONIO CARNEIRO, N°91",Deslizamentos de Barreiras,2,-8.0067458,-34.9283912,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8018366214,2014-10-21,09:06,"USUÁRIO SOLICITA VISTORIA EM BARREIA, INFORMA QUE UM CANO MESTRE DA COMPESA ESTOUROU E A BARREIRA ESTA COM RISCO DE QUEDA PEDE URGÊNCIA.",NOVA DESCOBERTA,ALTO JD. PROGRESSO,"RUA SOBRAL PINTO, 20",Deslizamentos de Barreiras,2,-8.0036643,-34.9257661,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8018483914,2014-10-22,08:51,"USUÁRIA SOLICITA A VISTORIA NA BARREIRA, POIS O SENHOR ESTÁ FAZENDO UMA OBRA NA BARREIRA QUE ESTÁ DANIFICANDO/A E CAUSANDO DANOS A RESIDÊNCIA DA SOLICITANTE. A BARREIRA JÁ CAIU UM POUCO.",NOVA DESCOBERTA,OLHO DAGUA,"RUA JOSE CARNEIRO LINS, Nº 46",Deslizamentos de Barreiras,2,-8.0091231,-34.9243253,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8018552014,2014-10-22,13:11,"USUÁRIO SOLICITA A VISTORIA NA BARREIRA, POIS ELA ESTÁ CEDENDO CONSTANTEMENTE FICANDO BEM PRÓXIMO A CASA DA PARTE DE BAIXO.",NOVA DESCOBERTA,ALTO JD. PROGRESSO,"RUA DEPUTADO GOMES DE SA, Nº 102",Deslizamentos de Barreiras,2,-8.0059241,-34.9271234,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8017151214,2014-10-05,22:55,"a usuaria relata uma parte da barreira ja caiu e a outra parte se cair pode trazer junto um barraco que esta em cima da mesma, causando risco para casas que estao em baixo.",NOVA DESCOBERTA,CGO. DO EUCALIPTO,deputado gomes de sa nº55,Deslizamentos de Barreiras,2,-8.0065063,-34.9272413,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015769914,2014-09-12,19:50,USUARIA SOLICITA DE UMA VISTORIA NA BARREIRA,NOVA DESCOBERTA,CGO. DO JOAQUIM,RUA   NOVA PADUA N°62,Deslizamentos de Barreiras,2,-7.9987621,-34.9314088,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015394514,2014-09-09,16:31,MORADORA INFORMA QUE PARTE DA BARREIRA JA DESLIZOU. E TEME QUE OUTRA PARTE MAIOR DESLIZE TAMBEM. PEDE VISTORIA COM URGENCIA.,NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA DO FOGO, Nº 222",Deslizamentos de Barreiras,2,-8.0669455,-34.8787554,google maps api,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa
8015491014,2014-09-10,15:02,"A USUARIA SOLICITA A REPOSIÇAO DE LONAS PLASTICAS,A MESMA QUE INFORMA  A ANTERIOR JA SE ENCONTRA RASGADAS E PEDE URGENCIA.",NOVA DESCOBERTA,CGO. DA AREIA,"RUA ASSEMBLEIA,N°17",Deslizamentos de Barreiras,2,-7.999621599999999,-34.9281835,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015300014,2014-09-09,11:08,/USUARIO SOLICITA VISTORIA E COLOCAÇÃO DE LONA EM BARREIRA COM RISCO OIS OCORREU DESLIZAMENTO. O MESMO PEDE URGENCIA,NOVA DESCOBERTA,CGO. DA AREIA,"RUA CGO. DA AREIA, 1143",Deslizamentos de Barreiras,2,-8.003083,-34.9317831,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015020814,2014-09-08,12:22,"USUÁRIA SOLICITA COLOCAÇÕA DE LONA, INFORMA QUE UMA PARTE DA BARREIRA CAIO.",NOVA DESCOBERTA,NOVA DESCOBERTA,RUA SAO  JERONIMO N 156,Deslizamentos de Barreiras,2,-8.018209299999999,-34.9090837,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8014707014,2014-09-05,07:42,USUÁRIA DESEJA VISTORIA POIS VIZINHO ESTA REALIZANDO UMA CONSTRUÇÃO NA PARTE DE CIMA DA BARREIRA. PEDE BREVIDADE. SEM DESLIZAMENTO,NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA ORIENTE, 1100",Deslizamentos de Barreiras,2,-7.9917826,-34.9263673,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Media
8014534814,2014-09-03,11:25,"CANALETA COM DANIFICAÇÃO ONDE ESTA ACONTECENDO INFILTRAÇÃO E COMPROMETENDO IMOVEL, PEDE BREVIDADE POIS USUÁRIA TEME DESABAMENTO.",NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA 5ª SUBIDA JARDIM PROGRESSO,23",Deslizamentos de Barreiras,2,-7.999621599999999,-34.9281835,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015069714,2014-09-08,13:41,"USUARIA INFORMA QUE BARREIRA JA DESLIZOU POR DUAS VEZES. UM TECNICO ESTEVE NO LOCAL A MAIS DE 1 MES, DIZENDO QUE VOLTARIA PRA COLOCAR LONA E CAPINAR, MAS NEHUMA EQUIPE COMPARECEU PARA A EXECUÇÃO DO SERVIÇO. PORTANTO, A BARREIRA VOLTOU A DESLIZAR AGORA. PEDE AJUDA E PROVIDENCIAS O MAIS BREVE POSSIVEL. COM URGENCIA.",NOVA DESCOBERTA,ALTO DO RESERVATORIO,"RUA ALTO DO RESERVATORIO, Nº 1865",Deslizamentos de Barreiras,2,-7.997706000000001,-34.9336468,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015459014,2014-09-10,11:36,"USUÁRIO SOLICITA VISTORIA EM BARREIRA COM URGÊNCIA, INFORMA QUE A BARREIRA DESLIZOU E CAIU POR CIMA DA RESIDENCIA DE VIZINHO E TEM UM COQUEIRO QUE ESTA COM RISCO DE QUEDA. E PODE CAIR NA CASA DO MESMO E DE VIZINHOS PROXIMOS.",NOVA DESCOBERTA,CGO. DA AREIA,RUA OURANIA N 122,Deslizamentos de Barreiras,2,-8.0004268,-34.9264805,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8014863114,2014-09-08,08:27,"USUÁRIA SOLICITA VISTORIA EM BARREIRA COM URGÊNCIA , INFORMA QUE A BARREIRA DESLIZOU NA MADRUGADA E CONTINUA DESLIZANDO.",NOVA DESCOBERTA,CGO. DO INACIO,RUA POTI N 23,Deslizamentos de Barreiras,2,-7.996242499999999,-34.9297454,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta
8014882614,2014-09-08,09:08,"USUÁRIA SOLICITA VISTORIA EM BARREIRA, INFORMA QUE A BARREIRA ESTA COM INFILTRAÇÃO É MUITA AGUA ESTA DESCENDO DA BARREIRA  PEDE URGÊNCIA.",NOVA DESCOBERTA,CGO. DA AREIA,RUA SUBIDA JOSE CORREIA N 06,Deslizamentos de Barreiras,2,-8.000928,-34.9298604,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8016233514,2014-09-18,15:17,"USUÁRIO SOLICITA VISTORIA EM BARREIRA, INFORMA QUE PARTE DA BARREIRA, QUE SE LOCALIZA POR TRÁS DA SUA RESIDENCIA, DESABOU E ESTÁ PONDO SUA RESIDENCIA EM ALTO RISCO, SOLICITA URGÊNCIA",NOVA DESCOBERTA,ALTO DA BRASILEIRA,"RUA EUCHANITA, N°10",Deslizamentos de Barreiras,2,-8.0004995,-34.9320249,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8016354714,2014-09-22,08:35,SOLICITA VISTORIA EM BARREIRA COM URGÊNCIA POIS HOUVE DESLIZAMENTO E  COM RISCO DE AFETAR CASA DE BAIXO.,NOVA DESCOBERTA,ALTO DO REFUGIO,RUA ALTO DO REFÚGIO N. 222,Deslizamentos de Barreiras,2,-7.9996737,-34.9251759,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8014969414,2014-09-08,10:45,"USUÁRIA SOLICITA VISTORIA EM BARREIRA, INFORMA QUE O VIZINHO TEM UM TONEL,A BARREIRA ESTA COM INFILTRAÇÃO E RACHADA .",NOVA DESCOBERTA,CGO. DA AREIA,RUA TANASCO N 44,Deslizamentos de Barreiras,2,-8.000928,-34.9298604,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015763014,2014-09-12,17:08,"MUNICIPE INFORMA QUE BARREIRA DESLIZOU, MESMO ESTANDO COBERTO COM A LONA. DEVIDO AO DESLIZAMENTO PARTE DA LONA RASGOU. PEDE A VISTORIA DA BARREIRA E A REPOSIÇÃO DA LONA. PEDE URGENCIA.",NOVA DESCOBERTA,OLHO DAGUA,RUA 1ª SUB OLHO DAGUA,Deslizamentos de Barreiras,2,-7.999621599999999,-34.9281835,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8016428014,2014-09-23,09:21,USUÁRIO SOLICITA VISTORIA EM BARREIRA INFORMA QUE DESEJA INFORMAÇÕES SOBRE PROJETO PARCERIA COM SEDEC PARA CONSTRUÇÃO DE MURU DE CONTENÇÃO.,NOVA DESCOBERTA,ALTO DO LEONARDO,RUA IRECÊ  N. 138,Deslizamentos de Barreiras,2,-8.0027891,-34.9316531,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015404014,2014-09-09,18:02,MORADOR INFORMA QUE BARREIRA ESTÁ CEDENDO. E A MAIS DE UM MÊS ESTÁ SEM LONA. PEDE A VISTORIA DA BARREIRA E A REPOSIÇÃO DA LONA.,NOVA DESCOBERTA,CGO. DO JOAQUIM,"RUA NOVO LINO, Nº 222",Deslizamentos de Barreiras,2,-7.9995509,-34.9355121,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8016478814,2014-09-23,13:04,"MORADOR INFORMA QUE VIZINHO ABAIXO DA BARREIRA ESTÁ FAZENDO UMA ESCAVAÇÃO PARA FAZER CONSTRUÇÃO. PEDE VISTORIA, POIS TEME DESLIZAMENTO DA BARREIRA E ASSIM AFETAÇÃO DA SUA CASA. PEDE URGENCIA.",NOVA DESCOBERTA,CGO. PEDRO DA COCADA,"SUBIDA DONA COTINHA, Nº 227",Deslizamentos de Barreiras,2,-7.9972713,-34.9274389,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8014603014,2014-09-04,08:30,"USUÁRIA PEDE AVALIAÇÃO POIS ESTA COM DESLIZAMENTO DE BARREIRA, TEME QUE CHEGUE A ATINGIR SEU IMÓVEL.",NOVA DESCOBERTA,CGO. DO LEONCIO,"RUA AUVILANDIA, 143 B",Deslizamentos de Barreiras,2,-8.0015953,-34.9272266,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8016157714,2014-09-18,09:11,"USUÁRIA INFORMA QUE A SUA BARREIRA ESTA INFILTRANDO ÁGUA, A QUAL A COMPESA FOI NO LOCAL E RESOLVEU A INFILTRAÇÃO (MAS O INFILTRAMENTO VOLTOU), SOLICITANTE SOLICITA UMA EQUIPE DA DEFESA CIVIL NO LOCAL URGENTE, POIS A BARREIRA ESTA COM RISCO DE DESLIZAMENTO. URGENTE.",NOVA DESCOBERTA,CGO. DO BOLEIRO,"RUA   ARACITABA, N°16",Deslizamentos de Barreiras,2,-8.001034299999999,-34.9321919,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8014537714,2014-09-03,11:28,USUÁRIA INFORMA QUE CANALETA PRÓXIMO AO NUMERO 23 ESTA DANIFICADA CAUSANDO INFILTRAÇÃO ONDE IMÓVEL ESTA SENDO COMPROMETIDO. PEDE BREVIDADE POIS TEME DESLIZAMENTO.,NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA 5ª SUBIDA JARDIM PRIMAVERA, 23",Deslizamentos de Barreiras,2,-7.999621599999999,-34.9281835,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015801014,2014-09-14,10:33,USUÁRIO SOLICITA VISTORIA EM BARREIRA COM AS ÚLTIMAS CHUVAS UMA PARTE DA BARREIRA DESABOU E CORRE RISCO DO RESTANTE CAIR POR SOBRE AS CASAS. ATENDER COM URGÊNCIA.,NOVA DESCOBERTA,ALTO JD. PROGRESSO,RUA CRICIÚMA  N. 226,Deslizamentos de Barreiras,2,-8.0022103,-34.925559,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8015329914,2014-09-09,12:09,"USUÁRIA SOLICITA VISTORIA EM BARREIRA, INFORMA QUE DESLIZOU E ESTA COM RACHADURAS.",NOVA DESCOBERTA,ALTO DO REFUGIO,RUA SITIO DOS NOBRES N 08 A,Deslizamentos de Barreiras,2,-7.997548600000001,-34.9250245,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8015795014,2014-09-13,15:28,"USUARIO INFORMA QUE TEM UMA CANO MESTRE NA BARREIRA, PEDE COLOCAÇAO DE LONA",NOVA DESCOBERTA,ALTO DR. CAETES,1TR  DO OLIMPIO N°34,Deslizamentos de Barreiras,2,-8.003114000000002,-34.9308966,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8014890914,2014-09-08,09:13,USUÁRIA SOLICITA VISTORIA EM BARREIRA POIS HOUVE DESLIZAMENTO NO LOCAL E COLOCAÇÃO DE LONA. ATENDER COM URGÊNCIA DEVIDO AS CHUVAS.,NOVA DESCOBERTA,OLHO DAGUA,RUA NOVA DESCOBERTA N. 993,Deslizamentos de Barreiras,2,-8.0111504,-34.9247571,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa
8012782414,2014-08-07,09:54,"USUÁRIA SOLICITA REPOSIÇÃO DE LONA, A MESMA INFORMA QUE A LONA ATUAL SE RASGOU.NÃO OUVE DESLIZAMENTO.",NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA   PEROLA, N°32",Deslizamentos de Barreiras,2,-8.0162224,-34.9267267,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8013329114,2014-08-15,09:58,"USUÁRIO DESEJA VISTORIA EM BARREIRA COM URGÊNCIA, SEGUNDO ELE VEZ OU OUTRA MORADOR PRÓXIMO FICA CAVANDO, TEME QUE ACONTEÇA DESLIZAMENTO",NOVA DESCOBERTA,ALTO DO REFUGIO,"RUA ALTO DO REFUGIO,379",Deslizamentos de Barreiras,2,-7.999668,-34.9255032,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8013322714,2014-08-15,09:48,USUÁRIO DESEJA QUE SEJA REALIZADO VISTORIA EM ARVORE QUE FICA NA BARREIRA PONDO EM RISCO IMÓVEIS PRÓXIMOS E SE POSSÍVEL CORTE. SEM DESLIZAMENTO,NOVA DESCOBERTA,CGO. DO INACIO,"RUA HERVAL SECO,137 B",Deslizamentos de Barreiras,2,-7.996529700000001,-34.9310584,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8008590120,2020-01-22,10:50,"SOLICITA VISTORIA EM OBRA QUE JÁ FOI CONDENADA PELA DEFESA CIVIL, MAS ESTÃO DANDO CONTINUIDADE, COLOCANDO EM RISCO AS VIDAS DOS MORADORES QUE FICAM ABAIXO DA BARREIRA.USUÁRIO INFORMA QUE JÁ OCORRERAM ACIDENTES NO LOCAL COMO A QUEDA DE UM MURO SOBRE A CASA DE OUTRO MORADOR E A QUEDA DA LAJE.",ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,"AV ANIBAL BENEVOLO, 1841",Imoveis com Danos/Risco,1,-8.0125159,-34.9047197,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8129488019,2019-10-31,09:40,USUÁRIO INFORMA SOBRE VAZAMENTO DE ÁGUA QUE ESTÁ DANIFICANDO A BARREIRA E A ESTRUTURA DE UM PRÉDIO NO LOCAL A PONTO DE O MESMO APRESENTAR RACHADURAS. FAVOR REALIZAR VISTORIA,ALTO SANTA TEREZINHA,ALTO DO PASCOAL,"RUA ULISSES COSTA, 71",Imoveis com Danos/Risco,1,-8.012714299999999,-34.9037503,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8095159217,2017-10-17,09:24,"USUÁRIO INFORMA QUE SEU VIZINHO ESTÁ  FAZENDO UM QUARTO  PRÓXIMO DE UM MURO ( UM METRO DE ESPESSURA DA PAREDE DO QUARTO PARA  O MURO ) QUE NÃO TEM COLUNAS, QUE FICA PRÓXIMO DA BARREIRA , FAVOR VERIFICAR, USUÁRIO TEME QUE O IMÓVEL MENCIONADO DESABE PARA O LADO DA SUA CASA. FAVOR VERIFICAR",BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,"RUA ALEXANDRINA, N 104",Imoveis com Danos/Risco,1,-7.990169399999999,-34.93327,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
