processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,confirmado,latitude,longitude,cond,em_recife,rain_hour,rain_day,altitude,label
8093152719,2019-07-27 16:47:00,16:47,"USUÁRIO SOLICITA VISTORIA EM RESIDÊNCIA QUE JÁ OUVE A QUEDA PARCIAL QUE ATINGIU PARTE DE UMA LOJA E CONTINUA DESLIZANDO, O MESMO TEME QUE POSSA SER ATINGIDA UMA RESIDÊNCIA ONDE O MORADOR RESISTE SAIR . TAMBÉM NECESSITA A COLOCAÇÃO DE LONAS PLASTICAS. TAMBÉM SOLICITA QUE SEJA FEITA A VISTORIA NOS TRECHOS DO NUMERO 232, 239, 110.",NOVA DESCOBERTA,ALTO DO CRUZEIRO,"RUA FRENCISCO PASSOS, SN",Deslizamentos de Barreiras,1,-8.0072651,-34.9336704,False,1,0.0,21.0,42.0,LVd4
8030556015,2015-10-05 10:04:00,10:04,"SOLICITA/SE VISTORIA EM EDF QUE ESTA COM APARECIMENTOS DE RACHADURAS NO BLOCO CITADO E COM RISCO, PEDE AGILIDADE.",IMBIRIBEIRA,IMBIRIBEIRA,RUA PROFESSOR PEDRO AUGUSTO CARNEIRO LEÃO,Imoveis com Danos/Risco,0,-8.1147024,-34.9086311,False,1,0.0,0.0,6.0,HP
8069134620,2020-10-01 11:04:00,11:04,USUARIA INFORMA QUE UM VIZINHO ESTA FAZENDO UM 4° ANDAR SEM ESTRUTURA NENHUM A MESMA ESTA COM BASTANTE MEDO QUE ISSO VENHA DESABAR. PEDE URGÊNCIA DA EQUIPE NO LOCAL.,VASCO DA GAMA,VASCO DA GAMA,rua resplendor n 127,Imoveis com Danos/Risco,0,-8.0162884,-34.9223252,False,1,0.0,0.0,37.0,A2
8053711917,2017-06-15 10:34:00,10:34,USUÁRIO PEDE PRA REPOR A LONA POIS A BARREIRA ESTÁ DESLIZANDO E TEM UMA ÁRVORE COM RISCO DE QUEDA. PEDE URGÊNCIA.,IBURA,LAGOA ENCANTADA,RUA PALMELO N 500,Deslizamentos de Barreiras,1,-8.122924,-34.9523096,False,1,5.0,59.0,66.0,LVd2
8014949820,2020-02-04 11:55:00,11:55,INFORMA QUE TODA AS FERRAGENS DO PRÉDIO ESTÃO EXPOSTAS A CAIXA D'ÁGUA TODAS AS VEZES QUE ENCHE FICA JOGANDO TODA ÁGUA PARA A FERRAGEM TIJOLOS ESTÃO CAINDO A MESMA AFIRMA QUE JA FOI FALADO COM O RESPONSÁVEL PELO PRÉDIO PORÉM O MESMO SE NEGA A FAZER REPAROS FAVOR VERIFICA A MESMA PEDI URGÊNCIA,ROSARINHO,ROSARINHO,RUA SALVADOR DE SÁ N 1,Imoveis com Danos/Risco,0,-8.0313659,-34.8979673,False,1,0.0,2.0,10.0,URBANO
8021588015,2015-07-16 12:06:00,12:06,USUARIA INF QUE SUA CASA ESTA CHEIA DE AGUA. A MESMA PEDE URGENCIA,BREJO DE BEBERIBE,CGO. JOSE DA GAITA,"RUA MONTE ALEGRE, 200",Imoveis Alagados,0,-7.9927665,-34.9270674,False,1,0.0,26.0,25.0,LVd4
8014766719,2019-02-06 22:16:00,22:16,"O USUÁRIO INFORMA QUE A BARREIRA DA RUA ESTÁ DESLIZANDO,FAVOR VERIFICAR.O MESMO COMUNICA TAMBÉM QUE EXISTE UM PÉ DE COCÔ NA BARREIRA COM RISCO DE CAIR.O SOLICITANTE PEDE A COLOCAÇÃO DE LONAS PLASTICAS.",BOMBA DO HEMETERIO,CGO. DO BOMBEIRENSE,"RUA   CORREGO BOMBEIRENSE, N 211",Deslizamentos de Barreiras,1,-8.0174944,-34.9011371,False,1,0.0,46.0,29.0,A2
8023718716,2016-05-09 17:59:00,17:59,USUARIA INFORMA QUE PARTE DO SEU MURO CAIU POR CONTA DE UMA ARVORE QUE ESTA EM RISCO DE QUEDA SOBRE SUA CASA,ILHA JOANA BEZERRA,ILHA JOANA BEZERRA,"RUA DO CAMPO N, 332",Arvores em Risco,0,-8.071868,-34.9017761,False,1,5.6,133.0,6.0,URBANO
8108580419,2019-09-05 16:34:00,16:34,"USUÁRIA INFORMA QUE SUA MÃE TEM UM TERRENO QUE É CONDENADO PELA DEFESA CIVIL E UM PARENTE DELA INVADIU PARA CONSTRUIR, SOLICITA VISTORIA.",NOVA DESCOBERTA,CGO. DO JOAQUIM,"RUA SELVIS , N 96",Invasao de Terreno de Auxilio Moradia,0,-7.9992462,-34.9329646,False,1,0.0,4.0,43.0,LVd4
8032571317,2017-04-19 10:33:00,10:33,USUARIA SOLICITA UMA REPOSIÇÃO DE LONA PLASTICA EM SUA BARREIRA POIS HA ANTERIOR ESTA DANIFICADA E SOLICITA URGENCIA POSSUI RISCO DE DESLIZAMENTO NO LOCAL,PASSARINHO,CGO. DA BICA,"6 SUBIDA DO CORREGO DA BICA, 711",Deslizamentos de Barreiras,1,-7.9847561,-34.9273939,False,1,0.0,-1.0,41.0,LVd4
8007252915,2015-03-09 16:17:00,16:17,MORADORA INFORMA QUE TER UM PÉ DE BAMBU MUITO ALTO NA BARREIRA QUE ESTÁ ARRISCADO A CAIR SOBRE RESDIENCIAS. PEDE VISTORIA E ERRADICAÇÃO DO MESMO.,ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,"RUA CORREGO DO EUCLIDES, Nº 1930",Arvores em Risco,0,-8.0182058,-34.9117026,False,1,0.0,56.0,26.0,URBANO
8044030021,2021-05-14 14:00:00,14:00,"USUÁRIO INFORMA QUE A BARREIRA CEDEU, E ESTA COM A LONA RAGADA, TRATA/SE DE BARREIRA DE GRANDE PORTE.",VARZEA,JD. PETROPOLIS,"DIOGO DE VASCONCELOS , N54",Deslizamentos de Barreiras,1,-8.0388558,-34.9672562,False,1,5.2,66.0,18.0,LVd2
8015849015,2015-06-02 08:23:00,08:23,"SEGUNDO DEMANDANTE MORADOR ESTA ESCAVANDO BARREIRA E INICIANDO UM IMÓVEL, SEGUNDO DEMANDANTE LOCAL JÁ FOI SINALIZADO COMO ÁREA DE RISCO E MESMO ASSIM SEU VIZINHO PROCEDE COM O ATO. PEDE URGÊNCIA NA INVESTIGAÇÃO E INTERVENÇÃO",JD. SAO PAULO,JD. SAO PAULO,"RUA BREJOLÂNDIA, Nº 122",Deslizamentos de Barreiras,1,-8.0868684,-34.9484831,False,1,0.0,0.0,15.0,PV1
8020515620,2020-02-13 09:02:00,09:02,USUÁRIO INFORMA QUE A CASA DO SEU VIZINHO ESTÁ ABANDONADA E O MESMO SE RECUSA A REALIZAR OS REPAROS.O REBOCO DA CASA ESTÁ SE DESCOLANDO E AS FERRAGENS DA MESMA ESTÃO A MOSTRA,BRASILIA TEIMOSA,BRASILIA TEIMOSA,"RUA ANEQUIM, 96",Imoveis com Danos/Risco,0,-8.0842178,-34.8802333,False,1,0.0,6.0,8.0,AGUA
8025644718,2018-02-27 09:34:00,09:34,"USUÁRIO INFORMA QUE UMA OBRA IRREGULAR ESTÁ SENDO FEITA POR TERCEIROS NA CASA ACIMA DA RESIDÊNCIA/ESTABELECIMENTO DO USUÁRIO. FAVOR VERIFICAR, AS CASA ABAIXO ESTÃO APRESENTANDO RACHADURAS POR CONTA DA OBRA.",IPUTINGA,IPUTINGA,"RUA  GASPAR PERIS, N 357",Imoveis com Danos/Risco,0,-8.0398236,-34.9373458,False,1,0.0,0.0,11.0,URBANO
8016766314,2014-09-29 15:35:00,15:35,"USUARIO INFORMA QUE MUDOU DESABOU. DIZ QUE JA HOUVE A VISTORIA, MAS PEDE UMA NOVA AVALIAÇÃO.",VASCO DA GAMA,ALTO MUNDO NOVO,"RUA SENADOR MILTON CAMPOS, Nº 294",Muro com Danos,0,-8.0152924,-34.9220422,False,1,0.0,0.0,37.0,A2
8090407419,2019-07-24 05:12:00,05:12,USUARIO INFORMA QUE A BARREIRA DESLIZOU A MESMA PEDE URGENCIA.,GUABIRABA,CGO. DO JENIPAPO,RUA CORREGO JOSE APRIGIO N02,Deslizamentos de Barreiras,1,-8.0077527,-34.9362481,False,1,8.2,84.0,25.0,LVd4
8002634322,2022-01-08 11:58:00,11:58,USUÁRIO SOLICITA VISTORIA EM BARREIRA E NAS ARVORES QUE ESTÃO NA MESMA POIS ESTÃO COM RISCO DE CAIR. SE POSSIVEL EFETUAR O CORTE.,DOIS IRMAOS,SITIO SAO BRAS,RUA BARÃO DO CAPIBARIBE N200,Arvores em Risco,0,-8.0191031,-34.9555913,False,1,0.3,1.5,27.0,A2
8001345120,2020-01-06 13:15:00,13:15,"USUÁRIO SOLICITA VISTORIA NO PRÉDIO , INFORMA QUE ESTÁ APRESENTANDO DIVERSAS RACHADURAS E O PISO ESTÁ SE SOLTANDO .",LINHA DO TIRO,CGO. DAS NEGAS,"RUA GUARAJÁ , N 55",Imoveis com Danos/Risco,0,-8.0067626,-34.9030298,False,1,0.0,0.0,18.0,URBANO
8073008117,2017-08-10 15:41:00,15:41,USUÁRIA SOLICITA VISTORIA PARA ÁRVORE (GP) JAMBEIRO E INFORMA QUE A PAREDE DO TERRAÇO APRESENTOU RACHADURAS E A CERÂMICA TAMBÉM ESTÁ QUEBRADA.OFERECE RISCO.,IPSEP,IPSEP,RUA RIO ITORORÓ 378,Imoveis com Danos/Risco,0,-8.1139858,-34.9166226,False,1,0.0,0.0,8.0,HP
8052105618,2018-04-23 10:39:00,10:39,"O USUARIO INFORMA QUE A BARREIRA DA RUA DESLIZOU,FAVOR VERIFICAR COM URGENCIA.O MESMO PEDE COLOCAÇÃO DE LONAS PLASTICAS.",NOVA DESCOBERTA,CGO. DA AREIA,"SUB  DO TOINHO,N 20",Deslizamentos de Barreiras,1,-7.9999177,-34.9269306,False,1,0.0,49.0,66.0,LVd4
ca8056331922,2022-05-29 00:35:00,00:35,A BARREIRA DESLIZOU E ATINGIU A SUA RESIDENCIA E RACHOU A PAREDE,IBURA,LAGOA ENCANTADA,RUA SAO MARCOS N.454,Desabamento Parcial Imoveis,0,-8.1290232,-34.9513643,False,1,1.3,40.2,38.0,LVd2
8014296014,2014-08-30 15:15:00,15:15,"USUÁRIA SOLICITA VISTORIA E RECOLOCAÇÃO DA LONA, POIS OUVE UM PEQUENO DESLIZAMENTO NA BARREIRA, FAVOR VERIFICAR.",JORDAO,JORDAO ALTO,"SEGUNDA TRAVESSA FLOR DO SERTÃO, Nº 10A",Deslizamentos de Barreiras,1,-8.1340722,-34.9423642,False,1,,,70.0,LVd2
8049749321,2021-06-02 08:50:00,08:50,"USUÁRIO SOLICITA CORTE DE UMA ÁRVORE, QUE ESTÁ COM RISCO DE CAIR EM CIMA DA CASA. INFORMA QUE SEMANA PASSADA CAÍRAM DOIS GALHOS E QUEBROU O TELHADO.",IBURA,LAGOA ENCANTADA,"PRIMEIRA TRAVESSA DEPUTADO JOAQUIM COUTINHO, 12",Arvores em Risco,0,-8.116954549999999,-34.95209736849097,False,1,0.0,0.0,69.0,LVd2
8028520920,2020-03-04 10:52:00,10:52,USUÁRIA SOLICITA VISTORIA EM UMA ÁRVORE QUE FICA NA BARREIRA.,VARZEA,UR 07,"RUA RIO GRAMAME, 386",Arvores em Risco,0,-8.0367005,-34.9776176,False,1,0.0,0.0,83.0,PV1
8070789217,2017-08-04 09:18:00,09:18,"deseja uma vistoria em construção sem estrutura ,tem um primeiro andar e estão colocando outro andar em cima .sem colunas de sustentação *risco de queda assim relatou a denunciante !",BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,rua senhor do bonfim  111,Imoveis com Danos/Risco,0,-7.9901798,-34.9343845,False,1,0.0,-1.0,31.0,LVd4
8050683616,2016-08-15 07:45:00,07:45,USUARIO INF QUE A ARVORE DESABOU CAUSANDO RISCO AO MURO.O MESMO PEDE URGENCIA,MADALENA,MADALENA,"RUA AGUAS BELAS, 19",Muro com Danos,0,-8.0475509,-34.9058108,False,1,0.0,4.0,13.0,AGUA
8024332118,2018-02-22 17:21:00,17:21,USUARIA SOLICITA VISTORIA EM BARREIRA QUE ESTA COM DUAS ARVORES E TEM UM BAMBU QUE ESTA QUASE ARRIANDO NA AFIAÇAO ELETRICA. PEDE URGENCIA,CGO. DO JENIPAPO,CGO. DO JENIPAPO,RUA ALMINIO AFONSO 856,Arvores em Risco,0,-8.0040542,-34.9369052,False,1,0.0,0.0,57.0,LVd4
8077621017,2017-08-25 10:35:00,10:35,USUÁRIA INFORMA QUE A BARREIRA TEM LONAS PLASTICAS E CONTINUA DESLIZANDO QUANDO CHOVE. E A CASA ESTA RACHADA O CHÃO ESTA COM RACHADURAS. NECESSITA URGÊNCIA.,NOVA DESCOBERTA,ALTO DR. CAETES,RUA DO RATINHO N 77,Imoveis com Danos/Risco,0,-8.0026696,-34.9295613,False,1,0.0,0.0,63.0,LVd4
8052523022,2022-05-25 00:51:00,00:51,"O SOLICITANTE INFORMA QUE A BARREIRA PERTO DE SUA RESIDENCIA DESLIZOU E ATINGIU A CASA DE SUA VIZINHA,FAVOR VERIFICAR COM URGENCIA.",DOIS UNIDOS,DOIS UNIDOS,"RUA JOAO CAVALCANTI PETRIBU,N 16",Imoveis com Danos/Risco,0,-7.9917349,-34.9171686,False,1,1.3,20.7,24.0,LVd4
8020262614,2014-11-19 17:39:00,17:39,SOLICITA/SE UMA VISTORIA NO IMÓVEL FAVOR VERIFICAR POIS A MESMA INFORMA QUE SEU IMÓVEL ESTÁ APRESENTANDO RACHADURAS. A SOLICITANTE TAMBÉM PEDE QUE SE POSSÍVEL ENTRAR EM CONTATO COM A MESMA PARA QUE SEJA AGENDADO UM DIA POIS ELA TRABALHA E PASSA O DIA FORA E NÃO HÁ NINGUÉM QUEM POSSA RECEPCIONÁ/LOS.,JORDAO,JORDAO BAIXO,RUA FLORES DA CUNHA Nº 91,Imoveis com Danos/Risco,0,-8.1228025,-34.9369519,False,1,0.0,0.0,16.0,LVd2
8074050117,2017-08-15 10:06:00,10:06,"imóvel com rachaduras e ferragens aparecendo reboco caiu ,risco de atingir a casa ao lado ,há um comercio em baixo da casa(1º andar)   *",Não informado,ALTO JOSE BONIFACIO,rua alto Jose Bonifácio 792,Imoveis com Danos/Risco,0,-8.0181195,-34.9116089,False,1,0.0,0.0,26.0,URBANO
8030628621,2021-04-10 20:41:00,20:41,USUÁRIO INFORMA SOBRE DESLIZAMENTO DE BARREIRA QUE QUE ESTÁ SE APROXIMANDO DA SUA CASA.,BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,"RUA ALTO DO JEQUIRI, 578",Imoveis com Danos/Risco,0,-8.0142691,-34.9241833,False,1,15.2,-1.0,72.0,A2
8043927718,2018-04-08 17:10:00,17:10,ARVORE EM RISCO DE QUEDA PARA CIMA DA RESIDENCIA DO USURÁRIO E ÁGUA INFILTRANDO PARA RESIDENCIA PELA BASE.,VASCO DA GAMA,CGO. DO BOTIJAO,RUA FREDERICO OZANA   N 531,Imoveis com Danos/Risco,0,-8.0123133,-34.917952,False,1,,,65.0,A2
8078813116,2016-12-22 13:44:00,13:44,USUÁRIO SOLICITA A VISTORIA EM ÁRVORE COM RISCO DE QUEDA SOBRE DUAS CASAS.,DOIS UNIDOS,DOIS UNIDOS,"AV IDELBRANDO DE VASCONCELOS N, 218",Arvores em Risco,0,-7.9974518,-34.9108119,False,1,,,55.0,LVd4
8018740816,2016-04-19 11:56:00,11:56,"VISTORIA EM BARREIRA E COLOCAÇÃO DE LONA, QUANDO CHOVE FICA HAVENDO DESLIZAMENTOS PARCIAIS DA BARREIRA.",NOVA DESCOBERTA,CGO. DO JOAQUIM,"4  SUB. TADEU, N  105",Deslizamentos de Barreiras,1,-7.9992462,-34.9329646,False,1,0.0,0.0,43.0,LVd4
8011331516,2016-03-17 08:41:00,08:41,USUARIA SOLICITA REPOSIÇÃO DE UMA LONA PLASTICAS POIS A ANTERIOR ESTA DANIFICADA E SOLICITA URGENCIA POSSUI RISCO DE QUEDA NO LONAL,NOVA DESCOBERTA,CGO. DA AREIA,"RUA CORREGO DA AREIA, N  5382",Deslizamentos de Barreiras,1,-7.9999358,-34.9268208,False,1,11.6,56.0,66.0,LVd4
8053835622,2022-05-25 18:57:00,18:57,"informa que tem 2 casas em cima da barreira, e percebeu que esta esta deslizando",TEJIPIO,TEJIPIO,"rua aracaju, 389",Deslizamentos de Barreiras,1,-8.0893573,-34.9622448,False,1,0.7,20.7,16.0,URBANO
8038124917,2017-05-08 12:02:00,12:02,"REQUER VISTORIA E COLOCAÇÃO DE LONA EM BARREIRA, ESTA HAVENDO DESLIZAMENTO PARCIAL AO DECORRER DAS CHUVAS.",LINHA DO TIRO,CGO. DO TIRO,"RUA VENCEDORA, N 32",Deslizamentos de Barreiras,1,-8.0084222,-34.9078786,False,1,4.4,16.0,28.0,URBANO
8017582016,2016-04-16 11:08:00,11:08,"USUÁRIA INFORMA QUE NA SUA BARREIRA HOUVE DESLIZAMENTO NA BARREIRA SEM VÍTIMAS, A MESMA INFORMA QUE NA BARREIRA EXISTE VÁRIAS ÁRVORES QUE PODEM CAIR A QUALQUER MOMENTO.",DOIS UNIDOS,SITIO DO ROSARIO,RUA ENGENHEIRO CELIO DE CARLI N 159,Deslizamentos de Barreiras,1,-7.9965093,-34.9208627,False,1,5.6,107.0,33.0,LVd4
8062041922,2022-06-05 09:39:00,09:39,"USUARIO INFORMA ALAGAMENTO NA CASA, A PAREDE DA CASA CAIU. SOLICITA VISTORIA.",TEJIPIO,TEJIPIO,"RUA AGINA AGUIAR, 72",Alagamentos,0,-8.0869251,-34.9551063,False,1,0.0,1.5,26.0,PV1
8065750022,2022-06-10 09:12:00,09:12,"USUARIO INFORMA CASA ALAGADA, COM RACHADURAS. SOLICITA VISTORIA.",BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,"RUA DO SENHOR DO BOMFIM, 67 C",Alagamentos,0,-8.0142691,-34.9241833,False,1,0.2,4.1,72.0,A2
8008300118,2018-01-19 08:25:00,08:25,DESEJA COLOCAÇÃO DE LONA PLASTICA  E BARREIRA ESTA DESLIZANDO,VARZEA,UR 07,RUA SOLDADO  JOSE VIVANCO  1501,Deslizamentos de Barreiras,1,-8.0361322,-34.974415,False,1,,,65.0,LVd2
8035538720,2020-03-23 09:58:00,09:58,SOLICITA VISTORIA PARA VERIFICAR A ESTRUTURA DE TODO O CONDOMÍNIO POIS ESTA CHEIO DE RACHADURAS E FISSURAS E AS FERRAGENS TOTALMENTE EXPOSTA COM ISSO SOLICITAM UMA EQUIPE NO LOCAL O MAS BREVE POSSÍVEL,JD. SAO PAULO,JD. SAO PAULO,RUA LEANDRO BARRETO N 355,Imoveis com Danos/Risco,0,-8.0838406,-34.9489779,False,1,0.0,-1.0,18.0,PV1
8055155219,2019-05-14 10:57:00,10:57,"USUÁRIO INFORMA QUE ESTA ARVORE ESTA COM RISCO DE CAIR, PEDE URGÊNCIA  DA EQUIPE AO LOCAL PARA FAZER O CORTE DESTA ARVORE",NOVA DESCOBERTA,CGO. DO LEONCIO,RUA   ALVARAES N 17,Arvores em Risco,0,-8.0019979,-34.927545,False,1,0.0,0.0,68.0,LVd4
8046771020,2020-06-15 14:15:00,14:15,"USUÁRIA SOLICITA VISTORIA E COLOCAÇÃO DE LONA PLASTICA NA BARREIRA, INFORMA QUE NA NOITE ANTERIOR BARREIRA CAIU LEVANDO O MURO  E PARTE DA PAREDE DA RESIDÊNCIA. NA BARREIRA EXISTE MUITOS PÊS DE BANANEIRA.",IBURA,LAGOA ENCANTADA,"RUA DA INEJA, N25",Desabamento Parcial Imoveis,0,-8.116954549999999,-34.95209736849097,False,1,0.6,12.0,69.0,LVd2
8091386221,2021-10-13 11:21:00,11:21,"A USUARIA INFORMA QUE A BARREIRA PERTO DE SUA CASA ESTA COM MENOS DE 1 METRO DE DISTANCIA E O MURO COM RACHADURAS,FAVOR VERIFICAR COM URGENCIA.",PASSARINHO,PASSARINHO ALTO,"RUA CHORAO, N 265",Deslizamentos de Barreiras,1,-7.9780743,-34.9176287,False,1,0.0,-1.0,34.0,LVd4
8076288517,2017-08-22 09:51:00,09:51,"USUÁRIA SOLICITA VISTORIA NO MURO DO TERRENO BALDIO QUE FICA AO LADO DE UMA CONSTRUÇÃO DE 2 TORRES, INFORMA QUE O MURO ESTA COM VARIAS RACHADURA COM RISCO DE CAIR POR CIMA DE CRIANÇAS QUE PASSA NA CALÇADA INDO PARA ESCOLA PEDE URGÊNCIA PARA O COMPARECIMENTO DA EQUIPE.",IPUTINGA,IPUTINGA,"RUA MANOEL LUIS OSÓRIO N, 495",Muro com Danos,0,-8.0398236,-34.9373458,False,1,0.0,5.0,11.0,URBANO
8038658317,2017-05-09 09:40:00,09:40,"VISTORIA EM BARREIRA E EM ARVORE SITUADA EM BARREIRA, CONFORME A USUARIA RELATA ESTÁ APRESENTANDO TOMBAMENTO PODENDO CAIR SOBRE O IMOVEL.",VASCO DA GAMA,ALTO DO EUCALIPTO,"RUA CAMBORIU, N 241 B",Tombamento de Arvores,0,-8.0073535,-34.9163898,False,1,0.0,14.0,41.0,A2
8019289015,2015-07-01 07:57:00,07:57,"USUÁRIO SOLICITA VISTORIA E LONA EM BARREIRA COM URGÊNCIA, LOCAL DE RISCO.",LINHA DO TIRO,CGO. CENTRAL,RUA ELADIO CAMBUI  N. 222  E,Deslizamentos de Barreiras,1,-8.0078596,-34.8975698,False,1,0.0,2.0,46.0,URBANO
8003725816,2016-01-29 18:45:00,18:45,USUÁRIA PEDE VISTORIA EM UMA ÁRVORE COM RISCO DE QUEDA SOBRE SUA CASA,BEBERIBE,PORTO DA MADEIRA,"RUA ALTO DOS COQUEIROS N, 279",Arvores em Risco,0,-8.0087607,-34.8985241,False,1,0.4,11.0,68.0,URBANO
8010473718,2018-01-23 20:38:00,20:38,usuária informa que a encanação do muro de arimo e encostado a parede da sua casa e devido a isso esta havendo infiltração e que danificou sua parede que esta cedendo com varias rachaduras,TOTO,TOTO,rua ananiais catanho n/50,Imoveis com Danos/Risco,0,-8.081921,-34.968953,False,1,,,23.0,PV1
8063877322,2022-06-07 17:01:00,17:01,SOLICITA VISTORIA EM SUA CASA QUE FOI INUNDADA DEVIDO AS ULTIMAS CHUVAS.,DOIS UNIDOS,DOIS UNIDOS,QUINTA TRAVESSA CHAGAS FERREIRA 85,Imoveis Alagados,0,-8.0054023,-34.9115347,False,1,0.3,16.1,20.0,URBANO
8034376121,2021-04-17 07:31:00,07:31,"USUÁRIO SOLICITA COLOCAÇÃO DE LONA, TEVE DESLIZAMENTO",IBURA,LAGOA ENCANTADA,"RUA IGREJA MARANATA, 29",Deslizamentos de Barreiras,1,-8.116954549999999,-34.95209736849097,False,1,0.2,8.1,69.0,LVd2
8075077719,2019-06-13 19:15:00,19:15,usuário informa que ao chegar em sua residência verificou que parte da barreira que fica acima do imóvel havia desabado parcialmente  e na mesma  tem uma árvore que está gerando riscos de queda. favor verificar com urgência,PASSARINHO,CGO. DA BICA,"primeira subida do córrego da bica, n 445",Imoveis com Danos/Risco,0,-7.9847561,-34.9273939,False,1,10.4,153.0,41.0,LVd4
8062167222,2022-06-05 22:57:00,22:57,"informa arvores em risco iminente de queda, esta no pe da barreirainforma que tem uma arvore em risco tanto na frente da casa e por tras da casauma das arvores é um pe de manga, o outro, nao sabe informar ciente que em caso de risco iminente, recomendavel sair do imovel ela informa que ligou dia 03/06  protocolo 80.61681.4.22 e ninguém ligou e não foi ao local, solicita uma vistoria urgente.",NOVA DESCOBERTA,CGO. DA AREIA,"rua olimpio, 121",Imoveis com Danos/Risco,0,-8.0030575,-34.9308371,False,1,0.0,1.5,63.0,LVd4
8070071221,2021-08-09 16:15:00,16:15,USUÁRIA SOLICITA VISTORIA NA RESIDENCIA POIS INFORMA QUE ESTA COM VARIAS INFILTRACOES E RACHADURAS NAS PAREDES.,NOVA DESCOBERTA,CGO. DA IMBAUBA,RUA DA IMBAUBA N 346,Imoveis com Danos/Risco,0,-8.0152712,-34.9244835,False,1,7.6,36.0,50.0,A2
8060309422,2022-06-02 10:15:00,10:15,"USUÁRIO SOLICITA VISTORIA EM CASAS, LOCALIZADAS EM CIMA DAS BARREIRAS, QUE ESTÃO ABANDONADAS, POIS TEME QUE POSSAM DESABAR E ATINGIR AS CASAS DA AVENIDA.",IBURA,LAGOA ENCANTADA,"AV. DR. BENIGNO JORDÃO DE VASCONCELOS, N1055",Imoveis com Danos/Risco,0,-8.116954549999999,-34.95209736849097,False,1,0.1,2.4,69.0,LVd2
8019514514,2014-11-05 14:34:00,14:34,"USUÁRIO INFORMA QUEM TEM UM TERRENO CONDENADO,MAIS QUE ALGUNS MORADORES INVADIRAM O LOCAL E ESTÃO CONSTRUINDO BARRACOS NO LOCAL.O MESMO PEDE URGÊNCIA NA VISTORIA.",MACAXEIRA,MACAXEIRA,RUA JORNALISTA FANEIVA DE VASCONCELOS N313,Invasao de Terreno de Auxilio Moradia,0,-8.0118867,-34.9311631,False,1,0.0,0.0,31.0,A2
8004186515,2015-02-17 09:51:00,09:51,"USUÁRIO SOLICITA A VISTORIA NA RESIDÊNCIA, POIS UM MORADOR ESTÁ FAZENDO UMA CONSTRUÇÃO NO LOCAL E DE ACORDO COM A BASE E COLUNAS QUE FORAM LEVANTADAS NÃO VAI SUPORTAR A CONSTRUÇÃO, O MESMO PEDE UMA URGÊNCIA DEVIDO AS CASAS VIZINHAS.",VASCO DA GAMA,JD. VASCO DA GAMA,"RUA ASSUNÇÃO, Nº 104",Imoveis com Danos/Risco,0,-8.0120658,-34.9209227,False,1,0.0,13.0,63.0,A2
8016806622,2022-02-21 04:42:00,04:42,"A SOLICITANTE INFORMA QUE O MURO DE SUA CASA CAIU PARA O QUINTAL,FAVOR VERIFICAR COM URGENCIA.A MESMA INFORMA QUE EXISTE TAMBEM UM CAIXA DE AGUA COM RISCO DE CAIR EM DIREÇAO A CASA DA VIZINHA.",VASCO DA GAMA,VASCO DA GAMA,"RUA DOIS DE FEVEREIRO, N 632",Muro com Danos,0,-8.0164331,-34.9191602,False,1,0.0,1.4,23.0,A2
8049815422,2022-05-18 10:45:00,10:45,"USUARIA INFORMA QUE CANALETAS NA BARREIRA, ESTÃO QUEBRADAS RISCO DE CAIR E TEM UM POSTE PROX A BARREIRA AO LADO DAS CANALETAS. ORIENTADA A ACIONAR EMLURB PARA DESLOCAR O POSTE. SOLICITA VISTORIA.",LINHA DO TIRO,ALTO DOS COQUEIROS,"RUA SANTA AGRIPINA, 126",Imoveis com Danos/Risco,0,-8.0056743,-34.8994827,False,1,0.1,0.1,20.0,URBANO
8123566018,2018-10-05 10:13:00,10:13,USUÁRIO INFORMA QUE CONSTRUÍRAM UMA CASA NO TERRENO QUE FOI CONDENADO PELA DEFESA CIVIL. SOLICITA VISTORIA URGENTE NO LOCAL,IBURA,TRES CARNEIROS ALTO,"RUA PURILANDIA, 148",Imoveis com Danos/Risco,0,-8.1250937,-34.9546963,False,1,0.0,0.0,32.0,LVd2
8036117517,2017-05-02 17:06:00,17:06,USUÁRIO SOLICITA A VISTORIA EM MURO DE ARRIMO COM RACHADURAS,BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,"RUA BOAPABA N, 238",Muro com Danos,0,-8.0142691,-34.9241833,False,1,0.0,39.0,72.0,A2
8028939315,2015-09-17 10:37:00,10:37,"USUARIA INFORMA QUE FOI ATEADO FOGO EM ENTULHOS E ATINGIO O MURO QUE ESTA COM RISCO DE DESABAMENTO, SENDO NECESSARIO ISOLAMENTO DA AREA PARA SEGURANÇA DE MORADORES DO LOCAL.",VARZEA,UR 07,"RUA CORONEL PACHECO, 53",Imoveis com Danos/Risco,0,-8.0486371,-34.9591187,False,1,0.2,3.0,20.0,A2
